Facular and Sunspot Indices from calc_spot_fac_history.pro
Spot Index is Sunspot Blocking Function
Facular Index is on GOME Mg index scale
Tue Nov 11 17:02:23 2014
  YEAR  MONTH    DAY       SPOT          FAC
  1968     8    13       638.9200       0.160532
  1968     8    14       806.2320       0.161079
  1968     8    15      1008.1760       0.162918
  1968     8    16      1056.1520       0.162842
  1968     8    17      1130.1200       0.162933
  1968     8    18      1169.4960       0.163035
  1968     8    19      1159.8000       0.163578
  1968     8    20       914.9360       0.164217
  1968     8    21       847.4401       0.163876
  1968     8    22       749.7840       0.162966
  1968     8    23       552.9920       0.162834
  1968     8    24       362.7200       0.161759
  1968     8    25       184.9920       0.160794
  1968     8    26       147.8400       0.160225
  1968     8    27       115.0400       0.159378
  1968     8    28        64.2000       0.158736
  1968     8    29       133.6160       0.159163
  1968     8    30       159.1840       0.159187
  1968     8    31       191.7280       0.159600
  1968     9     1       172.9360       0.160222
  1968     9     2       376.2160       0.160392
  1968     9     3       563.5920       0.161131
  1968     9     4       742.5760       0.161142
  1968     9     5       587.7040       0.161816
  1968     9     6       422.8720       0.161953
  1968     9     7       314.7840       0.161530
  1968     9     8       245.5360       0.161542
  1968     9     9       266.6880       0.160940
  1968     9    10       313.0240       0.160411
  1968     9    11       457.6720       0.159925
  1968     9    12       581.6240       0.160386
  1968     9    13       466.8800       0.161230
  1968     9    14       417.5040       0.162071
  1968     9    15       272.5680       0.162344
  1968     9    16       267.3360       0.162230
  1968     9    17       202.2080       0.161535
  1968     9    18       186.7520       0.161376
  1968     9    19       183.9120       0.161052
  1968     9    20       219.4880       0.160869
  1968     9    21       326.7600       0.160505
  1968     9    22       375.2880       0.160452
  1968     9    23       398.6560       0.159824
  1968     9    24       489.6240       0.159670
  1968     9    25       672.1840       0.159763
  1968     9    26       800.7840       0.160521
  1968     9    27       739.1280       0.161278
  1968     9    28       763.9680       0.161342
  1968     9    29       602.6320       0.161142
  1968     9    30       420.2080       0.161139
  1968    10     1       312.9040       0.161425
  1968    10     2       291.3200       0.160976
  1968    10     3       325.3840       0.159910
  1968    10     4       425.6960       0.159588
  1968    10     5       453.3120       0.160262
